Block Number,Color,Comment Location,Is Meter Violation,Is Warning?,Issue Date,License,Location,Make,Officer,Registration End Month,Registration End Year,State,Style,Under Appeal,Violation Base Amount,Violation Code
76 N,Gray,DIST: OTHER,0,0,3/1/2015 2:17:05 AM,6DXE343,ARROYO PKWY,Lexus,VARELA,03-March,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
555 N,Silver,DIST: OTHER,0,0,3/1/2015 2:18:07 AM,4AWH478,RAYMOND AVE,Honda,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
75 N,Gray,DIST: OTHER,0,0,3/1/2015 2:18:10 AM,5ZVN196,ARROYO PKWY,Scion,VARELA,03-March,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
58 S,Silver,OTHER,0,0,3/1/2015 2:18:40 AM,7BZG643,RAYMOND AVE,Chrysler,TENA,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
554 N,Gray,DIST: OTHER,0,0,3/1/2015 2:19:25 AM,6FMG600,RAYMOND AVE,Volkswagen,CHAVEZ,08-August,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
117 E,Gray,DIST: OTHER,0,0,3/1/2015 2:20:46 AM,6PSN454,UNION ST,Kia,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
35 S,White,OTHER,0,0,3/1/2015 2:20:57 AM,6B39036,RAYMOND AVE,Ford,TENA,06-June,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
17 N,Black,DIST: OTHER,0,0,3/1/2015 2:23:01 AM,6HPC003,RAYMOND AVE,Mercedes-Benz,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
58 W,Black,DIST: OTHER,0,0,3/1/2015 2:23:01 AM,6LBT877,PEORIA ST,Nissan,CHAVEZ,06-June,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
509,Green,DIST: OTHER,0,0,3/1/2015 2:25:44 AM,22931D1,LINCOLN AVE,Toyota,CHAVEZ,12-December,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
85 E,Black,DIST: OTHER,0,0,3/1/2015 2:27:35 AM,652HDF,HOLLY ST,Dodge,VARELA,10-October,2016,OREGON,Four Door,0,46.9,Overnight parking 2am-6am
39 N,Red,OTHER,0,0,3/1/2015 2:28:18 AM,7DDA869,ARROYO PKWY,Pontiac,TENA,11-November,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
85 E,Blue,DIST: OTHER,0,0,3/1/2015 2:28:23 AM,4VAP302,HOLLY ST,Toyota,VARELA,11-November,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
435,Gray,DIST: OTHER,0,0,3/1/2015 2:29:05 AM,5FUU394,CYPRESS AVE,Nissan,CHAVEZ,01-January,2016,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
37 N,Black,OTHER,0,0,3/1/2015 2:30:11 AM,5RZS923,ARROYO PKWY,Scion,TENA,10-October,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1001,Silver,DIST: OTHER,0,0,3/1/2015 2:33:12 AM,5YNE231,LINCOLN AVE,Toyota,CHAVEZ,06-June,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
500,Red,DIST: OTHER,0,0,3/1/2015 2:35:36 AM,5JSY349,BLAKE ST,Toyota,CHAVEZ,11-November,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
600,Black,DIST: OTHER,0,0,3/1/2015 2:37:27 AM,7HDL964,BLAKE ST,Honda,CHAVEZ,05-May,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
931,Black,DIST: OTHER,0,0,3/1/2015 2:39:49 AM,7FSY514,CYPRESS AVE,Ford,CHAVEZ,05-May,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
747 N,Black,DIST: OTHER,0,0,3/1/2015 2:40:29 AM,6MTE522,RAYMOND AVE,Mitsubishi,VARELA,07-July,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
963,Gray,DIST: OTHER,0,0,3/1/2015 2:41:26 AM,7GNZ416,CYPRESS AVE,Ford,CHAVEZ,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
748 N,Gray,DIST: OTHER,0,0,3/1/2015 2:42:00 AM,7EVJ616,RAYMOND AVE,Honda,VARELA,08-August,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
750 N,White,DIST: OTHER,0,0,3/1/2015 2:43:14 AM,3SVN186,RAYMOND AVE,Dodge,VARELA,08-August,2015,CALIFORNIA,Van,0,46.9,Overnight parking 2am-6am
1086,White,DIST: OTHER,0,0,3/1/2015 2:44:44 AM,6GNZ404,ARMADA DR,Ford,CHAVEZ,12-December,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
177 E,Black,DIST: OTHER,0,0,3/1/2015 2:47:35 AM,7EZP994,PAINTER ST,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1722 N,White,OTHER,0,0,3/1/2015 2:48:35 AM,5DLC842,HILL AVE,Honda,TENA,06-June,2015,CALIFORNIA,Van,0,46.9,Overnight parking 2am-6am
187 E,Beige,DIST: OTHER,0,0,3/1/2015 2:49:14 AM,ARD6714,PAINTER ST,Cadillac,VARELA,03-March,2015,ARIZONA,Four Door,0,46.9,Overnight parking 2am-6am
1223,Silver,DIST: OTHER,0,0,3/1/2015 2:49:23 AM,7DQL161,SOLITA RD,Nissan,CHAVEZ,12-December,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1223,Black,DIST: OTHER,0,0,3/1/2015 2:50:42 AM,6GQW966,SOLITA RD,Nissan,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1210 N,White,DIST: OTHER,0,0,3/1/2015 2:53:02 AM,6ZKK721,ARROYO BLVD,Ford,CHAVEZ,04-April,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
196 E,Blue,DIST: OTHER,0,0,3/1/2015 2:53:53 AM,8J30509,MOUNTAIN ST,General Motors,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
999  N,Gray,DIST: OTHER,0,0,3/1/2015 2:56:14 AM,6ALT783,SUMMIT AVE,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1196,Silver,DIST: OTHER,0,0,3/1/2015 2:59:10 AM,5PXX229,FOREST AVE,Infiniti,CHAVEZ,08-August,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1367 N,Blue,OTHER,0,0,3/1/2015 3:00:23 AM,5A53862,HILL AVE,Chevrolet,TENA,09-September,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
547,Gray,DIST: OTHER,0,0,3/1/2015 3:01:50 AM,6ZQW024,PEPPER ST,Honda,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1029 N,White,DIST: OTHER,0,0,3/1/2015 3:02:32 AM,4NRR645,RAYMOND AVE,Chevrolet,VARELA,03-March,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
532,Blue,DIST: OTHER,0,0,3/1/2015 3:03:31 AM,7HIN130,PEPPER ST,Oldsmobile,CHAVEZ,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1241 N,Black,OTHER,0,0,3/1/2015 3:04:22 AM,5DQB276,HILL AVE,Toyota,TENA,08-August,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
965 N,White,DIST: OTHER,0,0,3/1/2015 3:04:33 AM,7GZJ299,RAYMOND AVE,Nissan,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1070 N,White,DIST: OTHER,0,0,3/1/2015 3:07:32 AM,7EDE570,RAYMOND AVE,Ford,VARELA,10-October,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1548 N,Red,DIST: OTHER,0,0,3/1/2015 3:09:12 AM,4CMX541,ARROYO BLVD,Ford,CHAVEZ,05-May,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
609 N,Gray,OTHER,0,0,3/1/2015 3:12:39 AM,0351MB,HILL AVE,Infiniti,TENA,12-December,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
480 W,Gold,DIST: OTHER,0,0,3/1/2015 3:14:53 AM,4WPD294,HOWARD ST,Pontiac,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1671,Gold,DIST: OTHER,0,0,3/1/2015 3:17:44 AM,6FXN981,FOREST AVE,Honda,CHAVEZ,04-April,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
294 E,Red,DIST: OTHER,0,0,3/1/2015 3:19:56 AM,4JMR764,WASHINGTON BLVD,Toyota,VARELA,03-March,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
414 N,White,OTHER,0,0,3/1/2015 3:20:30 AM,6YDX560,HOLLISTON AVE,Toyota,TENA,10-October,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1747,Black,DIST: OTHER,0,0,3/1/2015 3:21:14 AM,5YQB201,KENNETH WAY,Honda,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1755,Gold,DIST: OTHER,0,0,3/1/2015 3:22:57 AM,4UVF836,KENNETH WAY,Ford,CHAVEZ,10-October,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
451 N,Silver,OTHER,0,0,3/1/2015 3:24:24 AM,8T72521,HOLLISTON AVE,Dodge,TENA,09-September,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
1800,Black,DIST: OTHER,0,0,3/1/2015 3:25:13 AM,5GOX008,KENNETH WAY,Nissan,CHAVEZ,05-May,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1836,Black,DIST: OTHER,0,0,3/1/2015 3:27:24 AM,6PQY291,KENNETH WAY,Kia,CHAVEZ,08-August,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1254 N,Gray,DIST: OTHER,0,0,3/1/2015 3:29:21 AM,5SOM969,LOS ROBLES AVE,Nissan,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
521 W,Gray,DIST: OTHER,0,0,3/1/2015 3:33:04 AM,7EGV221,MONTANA ST,Nissan,CHAVEZ,03-March,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
336 W,Black,DIST: OTHER,0,0,3/1/2015 3:35:44 AM,5YRH410,MONTANA ST,Honda,CHAVEZ,02-February,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1883,Black,DIST: OTHER,0,0,3/1/2015 3:38:47 AM,020GBZ,MENTONE AVE,Honda,CHAVEZ,11-November,2016,OREGON,Four Door,0,46.9,Overnight parking 2am-6am
1356 N,Brown,OTHER,0,0,3/1/2015 3:40:46 AM,7GAA709,HOLLISTON AVE,Honda,TENA,05-May,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
294 E,Tan,DIST: OTHER,0,0,3/1/2015 3:42:02 AM,4BPH421,GRANDVIEW ST,Toyota,VARELA,05-May,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
309 E,White,DIST: OTHER,0,0,3/1/2015 3:43:37 AM,6AWS654,GRANDVIEW ST,Nissan,VARELA,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
395,Silver,DIST: OTHER,0,0,3/1/2015 3:43:59 AM,6WKF092,WYOMING ST,Nissan,CHAVEZ,08-August,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1434 N,White,DIST: OTHER,0,0,3/1/2015 3:46:01 AM,6P51532,GARFIELD AVE,Chevrolet,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
1870,White,DIST: OTHER,0,0,3/1/2015 3:46:57 AM,6RBZ747,NEWPORT AVE,Kia,CHAVEZ,02-February,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1758,Silver,DIST: OTHER,0,0,3/1/2015 3:49:53 AM,6SLM651,NEWPORT AVE,Chevrolet,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1420 N,Blue,DIST: OTHER,0,0,3/1/2015 3:49:59 AM,5ANW235,GARFIELD AVE,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1530,Gray,DIST: OTHER,0,0,3/1/2015 3:52:45 AM,5KLU063,MENTONE AVE,Pontiac,CHAVEZ,10-October,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
287 E,Blue,DIST: OTHER,0,0,3/1/2015 3:55:37 AM,4YLY902,CLAREMONT ST,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
271,Silver,DIST: OTHER,0,0,3/1/2015 3:55:51 AM,7HUH124,MACDONALD ST,Land Rover,CHAVEZ,01-January,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1277 N,Red,DIST: OTHER,0,0,3/1/2015 3:58:59 AM,4PRA681,MARENGO AVE,Pontiac,VARELA,12-December,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1380,White,DIST: OTHER,0,0,3/1/2015 3:59:06 AM,AE31112,MENTONE AVE,Ford,CHAVEZ,03-March,2015,ARIZONA,U-Haul,0,46.9,O/n pkg comm/oversize veh 10p-6a
1440 N,Blue,DIST: OTHER,0,0,3/1/2015 4:03:12 AM,5U16266,SUMMIT AVE,Chevrolet,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
380 N,Black,OTHER,0,0,3/1/2015 4:04:28 AM,7HBP258,MAR VISTA AVE,Nissan,TENA,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1119,Red,DIST: OTHER,0,0,3/1/2015 4:06:02 AM,7DCC159,SUNSET AVE,Toyota,CHAVEZ,03-March,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
1377 N,Silver,DIST: OTHER,0,0,3/1/2015 4:06:07 AM,6KIJ037,IOWA AVE,Honda,VARELA,09-September,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
380 N,White,OTHER,0,0,3/1/2015 4:07:12 AM,6ESB934,MAR VISTA AVE,Chevrolet,TENA,03-March,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1054,Silver,DIST: OTHER,0,0,3/1/2015 4:09:32 AM,8P61532,EUCALYPTUS LN,Ford,CHAVEZ,05-May,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
451 N,Silver,OTHER,0,0,3/1/2015 4:10:55 AM,5XFW769,MAR VISTA AVE,Subaru,TENA,11-November,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
93 W,White,DIST: OTHER,0,0,3/1/2015 4:11:17 AM,5D55595,WASHINGTON BLVD,Ford,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
90 W,White,DIST: OTHER,0,0,3/1/2015 4:12:14 AM,6DKW398,HAMMOND ST,Toyota,CHAVEZ,02-February,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
101 W,White,DIST: OTHER,0,0,3/1/2015 4:13:50 AM,3JQC611,WASHINGTON BLVD,Buick,VARELA,01-January,2013,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
468 N,Gray,OTHER,0,0,3/1/2015 4:14:40 AM,4GYT134,MAR VISTA AVE,Nissan,TENA,09-September,2015,CALIFORNIA,Van,0,46.9,Overnight parking 2am-6am
157 W,Black,DIST: OTHER,0,0,3/1/2015 4:15:28 AM,6CDV915,HAMMOND ST,Ford,CHAVEZ,09-September,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
60 W,White,DIST: OTHER,0,0,3/1/2015 4:18:55 AM,7ELS201,WASHINGTON BLVD,Toyota,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1256,Silver,DIST: OTHER,0,0,3/1/2015 4:19:09 AM,432GVR,GLEN AVE,Volkswagen,CHAVEZ,05-May,2016,OREGON,Four Door,0,46.9,Overnight parking 2am-6am
1364 N,Black,DIST: OTHER,0,0,3/1/2015 4:21:44 AM,7K98969,EL SERENO AVE,Jeep,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
303,Silver,DIST: OTHER,0,0,3/1/2015 4:22:01 AM,78887B1,PEPPER ST,Dodge,CHAVEZ,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
1420 N,Black,DIST: OTHER,0,0,3/1/2015 4:24:01 AM,3LIU775,EL SERENO AVE,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
772 N,Gray,OTHER,0,0,3/1/2015 4:27:14 AM,5GPH952,MAR VISTA AVE,Toyota,TENA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1639 N,Blue,DIST: OTHER,0,0,3/1/2015 4:29:19 AM,7Z13435,EL SERENO AVE,Toyota,VARELA,03-March,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
780 N,Silver,OTHER,0,0,3/1/2015 4:30:22 AM,7GJL362,MAR VISTA AVE,Nissan,TENA,07-July,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
35 W,Silver,DIST: OTHER,0,0,3/1/2015 4:32:07 AM,ANZ3500,MONTANA ST,Lincoln,CHAVEZ,10-October,2014,WASHINGTON,Four Door,0,46.9,Overnight parking 2am-6am
30 E,Gold,DIST: OTHER,0,0,3/1/2015 4:38:04 AM,4VWM450,MONTANA ST,General Motors,CHAVEZ,01-January,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1802 N,Gray,DIST: OTHER,0,0,3/1/2015 4:39:14 AM,7JRV105,GLEN AVE,Honda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1370 N,Gray,OTHER,0,0,3/1/2015 4:39:45 AM,4VBH029,MAR VISTA AVE,Jeep,TENA,11-November,2014,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
51 E,Gray,DIST: OTHER,0,0,3/1/2015 4:40:02 AM,6XBV129,MONTANA ST,Nissan,CHAVEZ,06-June,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1745 N,Blue,DIST: OTHER,0,0,3/1/2015 4:40:58 AM,2YIX605,GLEN AVE,Mazda,VARELA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1745 N,Blue,DIST: OTHER,0,0,3/1/2015 4:42:10 AM,2YIX605,GLEN AVE,Mazda,VARELA,10-October,2014,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
1379 N,Red,OTHER,0,0,3/1/2015 4:42:58 AM,5ZGG345,MAR VISTA AVE,Chevrolet,TENA,06-June,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
113 E,Gray,DIST: OTHER,0,0,3/1/2015 4:43:46 AM,5FGN082,TREMONT ST,Dodge,CHAVEZ,11-November,2015,CALIFORNIA,Van,0,46.9,Overnight parking 2am-6am
1381 N,Gray,OTHER,0,0,3/1/2015 4:45:04 AM,7BON818,MAR VISTA AVE,Honda,TENA,04-April,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
1386 N,Black,OTHER,0,0,3/1/2015 4:48:54 AM,6LVE779,MAR VISTA AVE,Toyota,TENA,03-March,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
1444 N,Black,DIST: OTHER,0,0,3/1/2015 4:49:45 AM,7CZV024,GLEN AVE,Acura,VARELA,06-June,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1551 N,Brown,OTHER,0,0,3/1/2015 4:52:47 AM,4VAC394,MAR VISTA AVE,Chrysler,TENA,11-November,2014,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1418,Silver,DIST: OTHER,0,0,3/1/2015 4:52:51 AM,4HDW408,SUNSET AVE,Honda,CHAVEZ,08-August,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
793 N,Silver,DIST: OTHER,0,0,3/1/2015 4:57:03 AM,5LPP035,SUNSET AVE,Volvo,VARELA,01-January,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1304 N,Gray,OTHER,0,0,3/1/2015 4:58:45 AM,6YJR409,CATALINA AVE,Lexus,TENA,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1045 N,Red,OTHER,0,0,3/1/2015 5:02:27 AM,6NHM346,CATALINA AVE,Toyota,TENA,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
779,Gold,DIST: OTHER,0,0,3/1/2015 5:05:39 AM,7DZU147,LADERA ST,Hyundai,CHAVEZ,08-August,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1680 N,Silver,DIST: OTHER,0,0,3/1/2015 5:10:12 AM,6GPG557,LAKE AVE,Infiniti,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
252 E,Black,DIST: OTHER,0,0,3/1/2015 5:14:51 AM,7HEP062,ORANGE GROVE BLVD,Toyota,VARELA,03-March,2015,CALIFORNIA,Two Door,0,46.9,Overnight parking 2am-6am
977 N,White,OTHER,0,0,3/1/2015 5:16:18 AM,4WBH610,CATALINA AVE,BMW,TENA,06-June,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
135 N,Silver,DIST: OTHER,0,0,3/1/2015 5:19:35 AM,4ZBB742,LOS ROBLES AVE,Honda,VARELA,09-September,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
949 N,Black,DIST: OTHER,0,0,3/1/2015 5:20:12 AM,7EYF902,EL MOLINO AVE,Toyota,CHAVEZ,04-April,2016,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
957 N,White,DIST: OTHER,0,0,3/1/2015 5:21:42 AM,20532J1,EL MOLINO AVE,Chevrolet,CHAVEZ,01-January,2016,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
896,Green,DIST: OTHER,0,0,3/1/2015 5:24:44 AM,6NHM469,WRIGHT AVE,Land Rover,CHAVEZ,11-November,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
890,White,DIST: OTHER,0,0,3/1/2015 5:26:43 AM,5YOH511,WRIGHT AVE,Toyota,CHAVEZ,04-April,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
819,Silver,DIST: OTHER,0,0,3/1/2015 5:29:15 AM,5RXS606,WRIGHT AVE,Honda,CHAVEZ,10-October,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
615,Silver,DIST: OTHER,0,0,3/1/2015 5:36:25 AM,1L027504,BUCKEYE ST,Honda,CHAVEZ,03-March,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
411,White,DIST: OTHER,0,0,3/1/2015 5:39:38 AM,22297M1,ASHTABULA ST,Chevrolet,CHAVEZ,12-December,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
350 E,Black,DIST: OTHER,0,0,3/1/2015 5:43:31 AM,6VCD540,MOUNTAIN ST,Lexus,CHAVEZ,04-April,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
1026 E,Black,OTHER,0,0,3/1/2015 5:48:25 AM,7A60432,LOCUST ST,Toyota,TENA,01-January,2015,CALIFORNIA,Truck,0,46.9,Overnight parking 2am-6am
251,Gray,DIST: OTHER,0,0,3/1/2015 5:48:56 AM,5FBE016,PARKE ST,Toyota,CHAVEZ,11-November,2015,CALIFORNIA,Van,0,46.9,Overnight parking 2am-6am
260,Silver,DIST: OTHER,0,0,3/1/2015 5:50:28 AM,7DAU298,PARKE ST,Honda,CHAVEZ,10-October,2015,CALIFORNIA,Sports Utility Veh,0,46.9,Overnight parking 2am-6am
750,Silver,DIST: OTHER,0,0,3/1/2015 5:51:16 AM,6YGD298,OLD MILL RD,Mini,VARELA,10-October,2015,CALIFORNIA,Four Door,0,46.9,Overnight parking 2am-6am
